Number,Reference ID,Tube Diameter (m),Heated Length (m),Pressure (kPa),Mass Flux (kg/m^2/s),Outlet Quality,Inlet Subcooling (kJ/kg),Inlet Temperature (degreeC ),CHF (kW/m^2),Reference name
288,2,0.0104,3.8,9800.0,2420.0,0.299,57.0,299.79,755.0,Smolin 1962
289,2,0.0104,3.8,9800.0,2747.0,0.25,261.0,260.84,1081.0,Smolin 1962
290,2,0.0104,3.8,9800.0,2806.0,0.159,558.0,196.78,1477.0,Smolin 1962
291,2,0.0104,3.8,9800.0,3303.0,0.121,489.0,212.2,1477.0,Smolin 1962
292,2,0.0104,3.8,9800.0,3336.0,0.122,480.0,214.19,1477.0,Smolin 1962
293,2,0.0104,3.8,9800.0,3369.0,0.245,154.0,281.97,1104.0,Smolin 1962
294,2,0.0051,2.6,11760.0,1999.0,0.305,863.0,145.2,1174.0,Smolin 1962
295,2,0.0051,2.6,11760.0,2489.0,0.271,647.0,195.07,1151.0,Smolin 1962
296,2,0.0051,2.6,11760.0,3998.0,0.185,376.0,254.14,1174.0,Smolin 1962
297,2,0.0051,2.6,11760.0,2992.0,0.178,1025.0,106.86,1756.0,Smolin 1962
298,2,0.0051,2.6,11760.0,3414.0,0.136,906.0,135.08,1732.0,Smolin 1962
299,2,0.0051,2.6,11760.0,3441.0,0.157,884.0,140.26,1744.0,Smolin 1962
300,2,0.0051,2.6,11760.0,3917.0,0.12,798.0,160.39,1744.0,Smolin 1962
301,2,0.0077,2.6,11760.0,1021.0,0.5,361.0,257.24,732.0,Smolin 1962
302,2,0.0077,2.6,11760.0,1021.0,0.517,341.0,261.35,732.0,Smolin 1962
303,2,0.0077,2.6,11760.0,1253.0,0.42,270.0,275.6,721.0,Smolin 1962
304,2,0.0077,2.6,11760.0,1253.0,0.445,244.0,280.67,721.0,Smolin 1962
305,2,0.0077,2.6,11760.0,1498.0,0.324,634.0,198.01,1128.0,Smolin 1962
306,2,0.0077,2.6,11760.0,1498.0,0.38,202.0,288.69,744.0,Smolin 1962
307,2,0.0077,2.6,11760.0,1736.0,0.235,897.0,137.2,1511.0,Smolin 1962
308,2,0.0077,2.6,11760.0,1760.0,0.353,142.0,299.7,744.0,Smolin 1962
309,2,0.0077,2.6,11760.0,1963.0,0.238,472.0,233.8,1104.0,Smolin 1962
310,2,0.0077,2.6,11760.0,1999.0,0.338,90.0,308.76,744.0,Smolin 1962
311,2,0.0077,2.6,11760.0,2017.0,0.175,1062.0,98.04,1895.0,Smolin 1962
312,2,0.0077,2.6,11760.0,2017.0,0.19,789.0,162.48,1511.0,Smolin 1962
313,2,0.0077,2.6,11760.0,2261.0,0.305,72.0,311.77,732.0,Smolin 1962
314,2,0.0077,2.6,11760.0,2285.0,0.142,719.0,178.65,1511.0,Smolin 1962
315,2,0.0077,2.6,11760.0,2422.0,0.162,638.0,197.1,1488.0,Smolin 1962
316,2,0.0077,2.6,11760.0,2494.0,0.117,914.0,133.19,1930.0,Smolin 1962
317,2,0.0077,2.6,11760.0,2506.0,0.184,381.0,253.1,1116.0,Smolin 1962
318,2,0.0077,2.6,11760.0,2721.0,0.179,341.0,261.35,1116.0,Smolin 1962
319,2,0.0077,2.6,11760.0,2750.0,0.183,326.0,264.41,1116.0,Smolin 1962
320,2,0.0077,2.6,11760.0,2756.0,0.108,807.0,158.29,1907.0,Smolin 1962
321,2,0.0077,2.6,11760.0,2756.0,0.139,579.0,210.34,1488.0,Smolin 1962
322,2,0.0077,2.6,11760.0,2971.0,0.1,745.0,172.66,1907.0,Smolin 1962
323,2,0.0077,2.6,11760.0,2971.0,0.124,542.0,218.54,1488.0,Smolin 1962
324,2,0.0077,2.6,11760.0,2971.0,0.183,291.0,271.44,1116.0,Smolin 1962
325,2,0.0077,2.6,11760.0,3252.0,0.095,692.0,184.83,1930.0,Smolin 1962
326,2,0.0077,2.6,11760.0,3252.0,0.174,260.0,277.56,1116.0,Smolin 1962
327,2,0.0077,2.6,11760.0,3281.0,0.112,486.0,230.78,1500.0,Smolin 1962
328,2,0.0077,2.6,11760.0,3442.0,0.11,458.0,236.81,1500.0,Smolin 1962
329,2,0.0077,2.6,11760.0,3777.0,0.092,584.0,209.22,1930.0,Smolin 1962
330,2,0.0077,2.6,11760.0,5727.0,0.197,113.0,304.81,1535.0,Smolin 1962
331,2,0.0077,2.6,11760.0,5984.0,0.216,67.0,312.6,1500.0,Smolin 1962
332,2,0.0104,3.8,11760.0,609.0,0.786,767.0,167.58,709.0,Smolin 1962
333,2,0.0104,3.8,11760.0,805.0,0.567,625.0,200.04,709.0,Smolin 1962
334,2,0.0104,3.8,11760.0,1014.0,0.464,477.0,232.72,721.0,Smolin 1962
335,2,0.0104,3.8,11760.0,1214.0,0.331,897.0,137.2,1069.0,Smolin 1962
336,2,0.0104,3.8,11760.0,1397.0,0.215,1201.0,64.73,1383.0,Smolin 1962
337,2,0.0104,3.8,11760.0,1501.0,0.26,745.0,172.66,1081.0,Smolin 1962
338,2,0.0104,3.8,11760.0,1515.0,0.326,301.0,269.44,721.0,Smolin 1962
339,2,0.0104,3.8,11760.0,1515.0,0.334,281.0,273.43,709.0,Smolin 1962
340,2,0.0104,3.8,11760.0,1940.0,0.304,169.0,294.81,709.0,Smolin 1962
341,2,0.0104,3.8,11760.0,1995.0,0.159,863.0,145.2,1418.0,Smolin 1962
342,2,0.0104,3.8,11760.0,1995.0,0.19,556.0,215.44,1069.0,Smolin 1962
343,2,0.0104,3.8,11760.0,1995.0,0.302,136.0,300.77,686.0,Smolin 1962
344,2,0.0104,3.8,11760.0,2384.0,0.314,61.0,313.59,709.0,Smolin 1962
345,2,0.0104,3.8,11760.0,2453.0,0.124,692.0,184.83,1395.0,Smolin 1962
346,2,0.00384,0.799,14710.0,3958.0,-0.082,701.0,208.99,2950.0,Smolin 1962
347,2,0.00384,0.799,14710.0,4006.0,0.106,357.0,281.71,2280.0,Smolin 1962
348,2,0.00384,0.799,14710.0,4006.0,0.111,309.0,290.94,2080.0,Smolin 1962
349,2,0.00384,0.799,14710.0,4006.0,0.134,254.0,301.14,1939.0,Smolin 1962
350,2,0.00384,0.799,14710.0,4006.0,0.164,203.0,310.17,1839.0,Smolin 1962
351,2,0.00384,0.799,14710.0,4006.0,0.187,137.0,321.16,1639.0,Smolin 1962
352,2,0.00384,0.799,14710.0,4006.0,0.213,80.0,329.88,1480.0,Smolin 1962
353,2,0.00384,0.799,14710.0,4990.0,0.123,254.0,301.14,2339.0,Smolin 1962
354,2,0.00384,0.799,14710.0,4942.0,0.149,203.0,310.17,2189.0,Smolin 1962
355,2,0.00384,0.799,14710.0,4942.0,0.184,137.0,321.16,2000.0,Smolin 1962
356,2,0.00384,0.799,14710.0,4942.0,0.206,86.0,329.0,1820.0,Smolin 1962
357,2,0.00384,1.549,14710.0,3982.0,0.185,537.0,244.85,1800.0,Smolin 1962
358,2,0.00384,1.549,14710.0,3982.0,0.197,479.0,257.06,1700.0,Smolin 1962
359,2,0.00384,1.549,14710.0,3982.0,0.231,403.0,272.6,1589.0,Smolin 1962
360,2,0.00384,1.549,14710.0,3958.0,0.255,352.0,282.68,1520.0,Smolin 1962
361,2,0.00384,1.549,14710.0,4006.0,0.261,287.0,295.07,1400.0,Smolin 1962
362,2,0.00384,1.549,14710.0,4006.0,0.258,220.0,307.21,1230.0,Smolin 1962
363,2,0.00384,1.549,14710.0,4006.0,0.272,167.0,316.27,1130.0,Smolin 1962
364,2,0.00384,1.549,14710.0,3982.0,0.294,106.0,326.0,1019.0,Smolin 1962
365,2,0.00384,1.549,14710.0,3982.0,0.316,47.0,334.54,919.0,Smolin 1962
366,2,0.0051,2.6,14710.0,2027.0,0.289,378.0,277.58,662.0,Smolin 1962
367,2,0.0051,2.6,14710.0,2258.0,0.302,287.0,295.07,662.0,Smolin 1962
368,2,0.0051,2.6,14710.0,2503.0,0.277,678.0,214.12,1163.0,Smolin 1962
369,2,0.0051,2.6,14710.0,2965.0,0.296,185.0,313.25,709.0,Smolin 1962
370,2,0.0051,2.6,14710.0,2992.0,0.227,575.0,236.71,1163.0,Smolin 1962
371,2,0.0051,2.6,14710.0,3495.0,0.216,464.0,260.17,1163.0,Smolin 1962
372,2,0.0051,2.6,14710.0,3522.0,0.316,73.0,330.89,686.0,Smolin 1962
373,2,0.00607,0.792,14710.0,1604.0,0.026,687.0,212.11,2200.0,Smolin 1962
374,2,0.00607,0.792,14710.0,1604.0,0.096,508.0,251.0,1860.0,Smolin 1962
375,2,0.00607,0.792,14710.0,1604.0,0.155,362.0,280.73,1610.0,Smolin 1962
376,2,0.00607,0.792,14710.0,1604.0,0.178,254.0,301.14,1370.0,Smolin 1962
377,2,0.00607,0.792,14710.0,1604.0,0.213,137.0,321.16,1119.0,Smolin 1962
378,2,0.00607,0.792,14710.0,2208.0,-0.015,566.0,238.65,2450.0,Smolin 1962
379,2,0.00607,0.792,14710.0,2208.0,0.095,362.0,280.73,1960.0,Smolin 1962
380,2,0.00607,0.792,14710.0,2199.0,0.166,143.0,320.2,1360.0,Smolin 1962
381,2,0.00607,0.792,14710.0,2199.0,0.21,73.0,330.89,1250.0,Smolin 1962
382,2,0.00607,0.792,14710.0,2707.0,-0.057,678.0,214.12,3200.0,Smolin 1962
383,2,0.00607,0.792,14710.0,2707.0,-0.002,542.0,243.79,2800.0,Smolin 1962
384,2,0.00607,0.792,14710.0,2717.0,0.038,444.0,264.29,2520.0,Smolin 1962
385,2,0.00607,0.792,14710.0,2698.0,0.118,197.0,311.21,1689.0,Smolin 1962
386,2,0.00607,0.792,14710.0,2717.0,0.181,73.0,330.89,1380.0,Smolin 1962
387,2,0.00607,0.792,14710.0,3207.0,-0.07,603.0,230.64,3261.0,Smolin 1962
388,2,0.00607,0.792,14710.0,3187.0,0.013,424.0,268.36,2660.0,Smolin 1962
389,2,0.00607,0.792,14710.0,3187.0,0.081,214.0,308.26,1870.0,Smolin 1962
390,2,0.00607,0.792,14710.0,3187.0,0.156,67.0,331.75,1420.0,Smolin 1962
391,2,0.00607,0.792,14710.0,4013.0,-0.04,464.0,260.17,3261.0,Smolin 1962
392,2,0.00607,0.792,14710.0,4013.0,0.035,309.0,290.94,2700.0,Smolin 1962
393,2,0.00607,0.792,14710.0,4013.0,0.102,137.0,321.16,1930.0,Smolin 1962
394,2,0.00607,0.792,14710.0,4013.0,0.147,67.0,331.75,1739.0,Smolin 1962
395,2,0.00607,0.792,14710.0,4954.0,-0.007,362.0,280.73,3411.0,Smolin 1962
396,2,0.00607,0.792,14710.0,4963.0,0.051,248.0,302.22,2940.0,Smolin 1962
397,2,0.00607,0.792,14710.0,4992.0,0.138,67.0,331.75,2060.0,Smolin 1962
398,2,0.0077,2.6,14710.0,1032.0,0.471,488.0,255.19,744.0,Smolin 1962
399,2,0.0077,2.6,14710.0,1235.0,0.381,424.0,268.36,755.0,Smolin 1962
400,2,0.0077,2.6,14710.0,1271.0,0.34,858.0,173.23,1128.0,Smolin 1962
401,2,0.0077,2.6,14710.0,1295.0,0.399,155.0,318.25,558.0,Smolin 1962
402,2,0.0077,2.6,14710.0,1426.0,0.321,388.0,275.6,755.0,Smolin 1962
403,2,0.0077,2.6,14710.0,1474.0,0.266,710.0,206.97,1104.0,Smolin 1962
404,2,0.0077,2.6,14710.0,1486.0,0.348,137.0,321.16,558.0,Smolin 1962
405,2,0.0077,2.6,14710.0,1522.0,0.224,1103.0,115.66,1488.0,Smolin 1962
406,2,0.0077,2.6,14710.0,1742.0,0.229,617.0,227.58,1093.0,Smolin 1962
407,2,0.0077,2.6,14710.0,1748.0,0.175,980.0,144.77,1442.0,Smolin 1962
408,2,0.0077,2.6,14710.0,2017.0,0.223,293.0,293.95,779.0,Smolin 1962
409,2,0.0077,2.6,14710.0,2255.0,0.09,1061.0,125.64,1918.0,Smolin 1962
410,2,0.0077,2.6,14710.0,2261.0,0.116,773.0,192.73,1488.0,Smolin 1962
411,2,0.0077,2.6,14710.0,2440.0,0.212,185.0,313.25,755.0,Smolin 1962
412,2,0.0077,2.6,14710.0,2458.0,0.086,923.0,158.13,1884.0,Smolin 1962
413,2,0.0077,2.6,14710.0,2470.0,0.17,439.0,265.31,1128.0,Smolin 1962
414,2,0.0077,2.6,14710.0,2500.0,0.131,682.0,213.23,1500.0,Smolin 1962
415,2,0.0077,2.6,14710.0,2750.0,0.117,613.0,228.46,1488.0,Smolin 1962
416,2,0.0077,2.6,14710.0,2750.0,0.09,836.0,178.31,1884.0,Smolin 1962
417,2,0.0077,2.6,14710.0,2798.0,0.25,99.0,327.06,767.0,Smolin 1962
418,2,0.0077,2.6,14710.0,3001.0,0.265,60.0,332.74,767.0,Smolin 1962
419,2,0.0077,2.6,14710.0,3001.0,0.132,537.0,244.85,1488.0,Smolin 1962
420,2,0.0077,2.6,14710.0,3156.0,0.201,254.0,301.14,1093.0,Smolin 1962
421,2,0.0077,2.6,14710.0,3252.0,0.132,493.0,254.14,1511.0,Smolin 1962
422,2,0.0077,2.6,14710.0,3472.0,0.148,439.0,265.31,1523.0,Smolin 1962
423,2,0.0077,2.6,14710.0,3520.0,0.219,191.0,312.23,1116.0,Smolin 1962
424,2,0.0077,2.6,14710.0,3532.0,0.111,622.0,226.49,1907.0,Smolin 1962
425,2,0.0077,2.6,14710.0,3663.0,0.161,383.0,276.59,1488.0,Smolin 1962
426,2,0.0077,2.6,14710.0,4301.0,0.189,287.0,295.07,1546.0,Smolin 1962
427,2,0.0077,2.6,14710.0,4636.0,0.186,243.0,303.12,1511.0,Smolin 1962
428,2,0.0077,2.6,14710.0,4749.0,0.195,226.0,306.15,1523.0,Smolin 1962
429,2,0.0077,2.6,14710.0,4999.0,0.147,362.0,280.73,1907.0,Smolin 1962
430,2,0.0077,2.6,14710.0,5137.0,0.214,167.0,316.27,1500.0,Smolin 1962
431,2,0.0077,2.6,14710.0,5357.0,0.229,137.0,321.16,1500.0,Smolin 1962
432,2,0.0077,2.6,14710.0,5495.0,0.163,287.0,295.07,1884.0,Smolin 1962
433,2,0.0077,2.6,14710.0,5495.0,0.232,124.0,323.22,1523.0,Smolin 1962
434,2,0.0077,2.6,14710.0,6079.0,0.185,231.0,305.27,1930.0,Smolin 1962
435,2,0.00807,0.778,14710.0,1005.0,0.112,464.0,260.17,1510.0,Smolin 1962
436,2,0.00807,0.778,14710.0,1011.0,0.166,309.0,290.94,1269.0,Smolin 1962
437,2,0.00807,0.778,14710.0,1000.0,0.214,197.0,311.21,1100.0,Smolin 1962
438,2,0.00807,0.782,14710.0,1011.0,-0.087,923.0,158.13,2170.0,Smolin 1962
439,2,0.00807,0.782,14710.0,1011.0,-0.043,791.0,188.63,1950.0,Smolin 1962
440,2,0.00807,0.782,14710.0,1016.0,0.043,608.0,229.55,1720.0,Smolin 1962
441,2,0.0078,0.776,14710.0,1593.0,-0.101,746.0,198.86,2580.0,Smolin 1962
442,2,0.00807,0.785,14710.0,1603.0,-0.054,608.0,229.55,2300.0,Smolin 1962
443,2,0.00807,0.785,14710.0,1592.0,0.014,464.0,260.17,1989.0,Smolin 1962
444,2,0.00807,0.785,14710.0,1597.0,0.076,309.0,290.94,1620.0,Smolin 1962
445,2,0.00807,0.785,14710.0,1597.0,0.154,137.0,321.16,1260.0,Smolin 1962
446,2,0.00802,1.57,14710.0,1012.0,0.279,464.0,260.17,969.0,Smolin 1962
447,2,0.00802,1.57,14710.0,1001.0,0.317,362.0,280.73,880.0,Smolin 1962
448,2,0.00802,1.57,14710.0,1001.0,0.33,243.0,303.12,750.0,Smolin 1962
449,2,0.00802,1.57,14710.0,1601.0,0.03,923.0,158.13,1989.0,Smolin 1962
450,2,0.00802,1.57,14710.0,1606.0,0.081,791.0,188.63,1789.0,Smolin 1962
451,2,0.00802,1.57,14710.0,1601.0,0.128,655.0,219.22,1610.0,Smolin 1962
452,2,0.00802,1.57,14710.0,1601.0,0.151,513.0,249.94,1370.0,Smolin 1962
453,2,0.00802,1.57,14710.0,1601.0,0.17,362.0,280.73,1110.0,Smolin 1962
454,2,0.00802,1.57,14710.0,1601.0,0.225,197.0,311.21,889.0,Smolin 1962
455,2,0.00802,1.57,14710.0,1601.0,0.276,73.0,330.89,750.0,Smolin 1962
456,2,0.00802,1.57,14710.0,2189.0,0.012,787.0,189.54,2239.0,Smolin 1962
457,2,0.00802,1.57,14710.0,2195.0,0.049,655.0,219.22,1980.0,Smolin 1962
458,2,0.00802,1.57,14710.0,2195.0,0.085,518.0,248.89,1700.0,Smolin 1962
459,2,0.00802,1.57,14710.0,2195.0,0.133,367.0,279.75,1430.0,Smolin 1962
460,2,0.00802,1.57,14710.0,2206.0,0.138,254.0,301.14,1169.0,Smolin 1962
461,2,0.00802,1.57,14710.0,2189.0,0.219,73.0,330.89,860.0,Smolin 1962
462,2,0.00802,1.57,14710.0,2700.0,-0.005,796.0,187.49,2720.0,Smolin 1962
463,2,0.00802,1.57,14710.0,2722.0,0.023,650.0,220.33,2350.0,Smolin 1962
464,2,0.00802,1.57,14710.0,2711.0,0.054,561.0,239.72,2130.0,Smolin 1962
465,2,0.01075,3.0,14710.0,1004.0,0.393,357.0,281.71,686.0,Smolin 1962
466,2,0.01075,3.0,14710.0,1004.0,0.365,464.0,260.17,752.0,Smolin 1962
467,2,0.01075,3.0,14710.0,1004.0,0.407,260.0,300.05,614.0,Smolin 1962
468,2,0.01075,3.0,14710.0,1001.0,0.441,137.0,321.16,534.0,Smolin 1962
469,2,0.01075,3.0,14710.0,995.0,0.484,5.0,339.99,434.0,Smolin 1962
470,2,0.0104,3.8,14710.0,534.0,0.696,214.0,308.26,337.0,Smolin 1962
471,2,0.0104,3.8,14710.0,671.0,0.543,265.0,299.13,383.0,Smolin 1962
472,2,0.0104,3.8,14710.0,700.0,0.533,155.0,318.25,337.0,Smolin 1962
473,2,0.0104,3.8,14710.0,785.0,0.456,469.0,259.14,500.0,Smolin 1962
474,2,0.0104,3.8,14710.0,995.0,0.374,336.0,285.78,488.0,Smolin 1962
475,2,0.0104,3.8,14710.0,1112.0,0.226,1200.0,92.5,1081.0,Smolin 1962
476,2,0.0104,3.8,14710.0,1112.0,0.268,728.0,202.92,755.0,Smolin 1962
477,2,0.0104,3.8,14710.0,1338.0,0.238,566.0,238.65,744.0,Smolin 1962
478,2,0.0104,3.8,14710.0,1361.0,0.174,975.0,145.95,1058.0,Smolin 1962
479,2,0.0104,3.8,14710.0,1668.0,0.194,444.0,264.29,744.0,Smolin 1962
480,2,0.0104,3.8,14710.0,1675.0,0.168,769.0,193.64,1069.0,Smolin 1962
481,2,0.0104,3.8,14710.0,1701.0,0.199,414.0,270.39,709.0,Smolin 1962
482,2,0.0104,3.8,14710.0,2178.0,0.225,282.0,296.0,744.0,Smolin 1962
483,2,0.0104,3.8,14710.0,2211.0,0.22,254.0,301.14,744.0,Smolin 1962
484,2,0.0104,3.8,14710.0,2218.0,0.153,522.0,248.04,1058.0,Smolin 1962
485,2,0.0104,3.8,14710.0,2237.0,0.101,867.0,171.15,1465.0,Smolin 1962
486,2,0.0104,3.8,14710.0,2270.0,0.049,1175.0,98.48,1884.0,Smolin 1962
487,2,0.0104,3.8,14710.0,2479.0,0.098,764.0,194.78,1465.0,Smolin 1962
488,2,0.0104,3.8,14710.0,2679.0,0.228,173.0,315.27,767.0,Smolin 1962
489,2,0.0104,3.8,14710.0,2777.0,0.034,980.0,144.77,1895.0,Smolin 1962
490,2,0.0104,3.8,14710.0,2777.0,0.17,383.0,276.59,1058.0,Smolin 1962
491,2,0.0104,3.8,14710.0,2806.0,0.237,143.0,320.2,755.0,Smolin 1962
492,2,0.0104,3.8,14710.0,2832.0,0.247,118.0,324.15,744.0,Smolin 1962
493,2,0.0104,3.8,14710.0,3359.0,0.059,755.0,196.82,1860.0,Smolin 1962
494,2,0.0104,3.8,14710.0,3359.0,0.198,254.0,301.14,1058.0,Smolin 1962
495,2,0.0104,3.8,14710.0,3444.0,0.136,488.0,255.19,1488.0,Smolin 1962
496,2,0.01075,4.0,14710.0,2030.0,0.181,464.0,260.17,885.0,Smolin 1962
497,2,0.01075,4.0,14710.0,2030.0,0.204,362.0,280.73,783.0,Smolin 1962
498,2,0.01075,4.0,14710.0,2017.0,0.242,254.0,301.14,689.0,Smolin 1962
499,2,0.01075,4.0,14710.0,2017.0,0.283,143.0,320.2,598.0,Smolin 1962
500,2,0.01075,4.0,14710.0,2783.0,0.173,439.0,265.31,1197.0,Smolin 1962
501,2,0.01075,4.0,14710.0,2749.0,0.188,362.0,280.73,1031.0,Smolin 1962
502,2,0.01075,4.0,14710.0,2749.0,0.188,362.0,280.73,1031.0,Smolin 1962
503,2,0.0104,3.8,15690.0,605.0,0.685,1091.0,127.51,721.0,Smolin 1962
504,2,0.0104,3.8,15690.0,605.0,0.71,1048.0,137.68,709.0,Smolin 1962
505,2,0.0104,3.8,15690.0,828.0,0.398,887.0,175.32,709.0,Smolin 1962
506,2,0.0104,3.8,15690.0,998.0,0.338,744.0,207.9,721.0,Smolin 1962
507,2,0.0104,3.8,15690.0,1250.0,0.245,618.0,235.7,721.0,Smolin 1962
508,2,0.0104,3.8,15690.0,1511.0,0.209,497.0,261.33,721.0,Smolin 1962
509,2,0.0104,3.8,15690.0,1743.0,0.216,374.0,285.98,697.0,Smolin 1962
510,2,0.0104,3.8,15690.0,1956.0,0.272,264.0,306.45,721.0,Smolin 1962
511,2,0.0104,3.8,15690.0,1998.0,0.235,292.0,301.41,721.0,Smolin 1962
512,2,0.0104,3.8,15690.0,2361.0,0.267,181.0,320.6,732.0,Smolin 1962
513,2,0.0104,3.8,15690.0,2862.0,0.274,92.0,334.15,721.0,Smolin 1962
514,2,0.0104,3.8,15690.0,2460.0,0.11,730.0,211.04,1395.0,Smolin 1962
515,2,0.0104,3.8,15690.0,2943.0,0.114,575.0,244.95,1372.0,Smolin 1962
516,2,0.0104,3.8,15690.0,3470.0,0.153,426.0,275.76,1360.0,Smolin 1962
517,2,0.00384,0.799,17650.0,4006.0,0.049,400.0,296.45,2210.0,Smolin 1962
518,2,0.00384,0.799,17650.0,4006.0,0.089,344.0,306.77,2080.0,Smolin 1962
519,2,0.00384,0.799,17650.0,4006.0,0.16,223.0,327.3,1780.0,Smolin 1962
520,2,0.00384,0.799,17650.0,4006.0,0.258,86.0,346.54,1489.0,Smolin 1962
521,2,0.00384,0.799,17650.0,4990.0,0.12,279.0,318.13,2339.0,Smolin 1962
522,2,0.00384,0.799,17650.0,4966.0,0.247,86.0,346.54,1789.0,Smolin 1962
523,2,0.0051,2.6,17650.0,1959.0,0.235,1059.0,153.56,1232.0,Smolin 1962
524,2,0.0051,2.6,17650.0,1999.0,0.345,432.0,290.36,686.0,Smolin 1962
525,2,0.0051,2.6,17650.0,2027.0,0.361,372.0,301.67,686.0,Smolin 1962
526,2,0.0051,2.6,17650.0,2285.0,0.359,326.0,309.99,697.0,Smolin 1962
527,2,0.0051,2.6,17650.0,2475.0,0.39,255.0,322.14,674.0,Smolin 1962
528,2,0.0051,2.6,17650.0,2965.0,0.197,1072.0,150.5,1744.0,Smolin 1962
529,2,0.0051,2.6,17650.0,2965.0,0.321,552.0,266.45,1174.0,Smolin 1962
530,2,0.0051,2.6,17650.0,3386.0,0.216,900.0,190.42,1756.0,Smolin 1962
531,2,0.0051,2.6,17650.0,3522.0,0.3,438.0,289.2,1174.0,Smolin 1962
532,2,0.0051,2.6,17650.0,3998.0,0.263,717.0,231.4,1767.0,Smolin 1962
533,2,0.0051,2.6,17650.0,4447.0,0.215,655.0,244.82,1767.0,Smolin 1962
534,2,0.0051,2.6,17650.0,4773.0,0.244,582.0,260.24,1791.0,Smolin 1962
535,2,0.0074,3.8,17650.0,1486.0,0.323,688.0,237.71,686.0,Smolin 1962
536,2,0.0074,3.8,17650.0,1744.0,0.3,572.0,262.32,697.0,Smolin 1962
537,2,0.0074,3.8,17650.0,2261.0,0.309,372.0,301.67,697.0,Smolin 1962
538,2,0.0074,3.8,17650.0,2397.0,0.19,828.0,206.76,1174.0,Smolin 1962
539,2,0.0074,3.8,17650.0,2500.0,0.302,326.0,309.99,709.0,Smolin 1962
540,2,0.0074,3.8,17650.0,2700.0,0.297,285.0,317.11,709.0,Smolin 1962
541,2,0.0074,3.8,17650.0,2739.0,0.202,721.0,230.53,1163.0,Smolin 1962
542,2,0.0074,3.8,17650.0,2946.0,0.213,640.0,248.03,1163.0,Smolin 1962
543,2,0.0074,3.8,17650.0,3191.0,0.227,567.0,263.36,1163.0,Smolin 1962
544,2,0.0074,3.8,17650.0,3217.0,0.218,557.0,265.42,1163.0,Smolin 1962
545,2,0.0074,3.8,17650.0,3443.0,0.23,516.0,273.78,1174.0,Smolin 1962
546,2,0.0074,3.8,17650.0,3469.0,0.063,1166.0,128.3,2035.0,Smolin 1962
547,2,0.0074,3.8,17650.0,3469.0,0.34,123.0,341.87,686.0,Smolin 1962
548,2,0.0074,3.8,17650.0,3501.0,0.035,1178.0,125.45,2046.0,Smolin 1962
549,2,0.0074,3.8,17650.0,3695.0,0.242,448.0,287.26,1174.0,Smolin 1962
550,2,0.0074,3.8,17650.0,3772.0,0.067,1085.0,147.45,2046.0,Smolin 1962
551,2,0.0074,3.8,17650.0,3998.0,0.071,998.0,167.81,2035.0,Smolin 1962
552,2,0.0074,3.8,17650.0,3998.0,0.26,383.0,299.63,1174.0,Smolin 1962
553,2,0.0074,3.8,17650.0,4244.0,0.087,936.0,182.16,2046.0,Smolin 1962
554,2,0.0074,3.8,17650.0,4302.0,0.287,315.0,311.93,1163.0,Smolin 1962
555,2,0.0074,3.8,17650.0,4496.0,0.294,285.0,317.11,1174.0,Smolin 1962
556,2,0.0074,3.8,17650.0,4522.0,0.096,878.0,195.44,2070.0,Smolin 1962
557,2,0.0074,3.8,17650.0,4883.0,0.083,796.0,213.94,2046.0,Smolin 1962
558,2,0.0074,3.8,17650.0,5303.0,0.114,702.0,234.67,2070.0,Smolin 1962
559,2,0.0074,3.8,17650.0,5497.0,0.124,674.0,240.74,2046.0,Smolin 1962
560,2,0.0074,3.8,17650.0,5742.0,0.105,655.0,244.82,2058.0,Smolin 1962
561,2,0.0074,3.8,17650.0,5742.0,0.14,616.0,253.11,2046.0,Smolin 1962
562,2,0.0074,3.8,17650.0,6027.0,0.111,611.0,254.17,2058.0,Smolin 1962
563,2,0.0074,3.8,17650.0,6246.0,0.153,542.0,268.5,2011.0,Smolin 1962
564,2,0.0074,3.8,17650.0,6472.0,0.152,521.0,272.77,2035.0,Smolin 1962
565,2,0.0074,3.8,17650.0,6692.0,0.116,537.0,269.52,2046.0,Smolin 1962
566,2,0.00802,1.57,17650.0,979.0,0.241,459.0,285.12,830.0,Smolin 1962
567,2,0.00802,1.57,17650.0,996.0,0.171,606.0,255.22,950.0,Smolin 1962
568,2,0.00802,1.57,17650.0,1001.0,0.06,887.0,193.38,1189.0,Smolin 1962
569,2,0.00802,1.57,17650.0,1001.0,0.094,749.0,224.37,1060.0,Smolin 1962
570,2,0.00802,1.57,17650.0,1007.0,-0.04,1149.0,132.33,1420.0,Smolin 1962
571,2,0.00802,1.57,17650.0,1012.0,0.016,1015.0,163.85,1320.0,Smolin 1962
572,2,0.00802,1.57,17650.0,1018.0,-0.113,1234.0,112.12,1470.0,Smolin 1962
573,2,0.00796,1.565,17650.0,1619.0,0.015,864.0,198.62,1800.0,Smolin 1962
574,2,0.00796,1.565,17650.0,1619.0,0.082,626.0,251.0,1430.0,Smolin 1962
575,2,0.00796,1.565,17650.0,1630.0,0.026,777.0,218.17,1639.0,Smolin 1962
576,2,0.00802,1.57,17650.0,1601.0,0.109,511.0,274.79,1230.0,Smolin 1962
577,2,0.00802,1.57,17650.0,1601.0,0.159,394.0,297.57,1089.0,Smolin 1962
